OBJECTID,ROP25,KinshipGroup,Description,ROP2,Status,AddDate,EditDate
6401,302201,Dubasiyin,a tribal subgroup of Baggara in northern Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6402,302212,Dujo,"an indigenous people of Colombia, western Colombia on the outskirts of Neiva",C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6403,302217,Dukpu,"a dialect subgroup of Mid-Southern (bjo), a language of Central African Republic",C0203,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6404,302229,Dungan,a people of Kyrgyzstan,C0066,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6405,302235,Durava,a Sinhalese caste of Sri Lanka,C0282,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6406,302236,Durbet,"a dialect subgroup of Kalmyk-Oirat (xal), a language of Russia",C0146,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6407,302240,Durr-Baraza,"a dialect subgroup of Dass (dot), a language of Nigeria",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6408,302241,Duruma,"a people of Kenya, Coast Province, West Kwale District, south of Mombasa to Tanzania border",C0267,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6409,302244,Dutch,a people of the Netherlands,C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6410,302248,Duwinna,a people of Tunisia,C0045,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6411,302251,Dyumba,"a dialect sub-group of Myene (mye), a language of Gabon",C0271,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6412,302252,"Dzakhchin, Zahchin",a people of Mongolia,C0146,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6413,302255,Dzhidi,a people of Israel,C0102,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6414,302261,East Indian,a people of the Caribbean,C0336,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6415,302262,East Xong,"a dialect subgroup of ‡Hua - (huc), a language of Botswana",C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6416,302263,Easter Islander,a people of Chile,C0180,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6417,302265,Ecuadorian,a people of Ecuador,C0168,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6418,302272,Efik,"an Official/National language of Nigeria, Cross River state, Calabar Municipality, Odukpani and Akamkpa LGAs; Akwa Ibom state, Itu town",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6419,302276,Egba,"a dialect subgroup of Yoruba (yor), a language of Nigeria",C0233,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6420,302277,Egbura Koto,"a dialect subgroup of Ebira (igb), a language of Nigeria",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6421,302278,Eggan,an ethnocultural community of people in Nigeria,C0158,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6422,302280,Egyptian Copt,an ethnoreligious people of Egypt,C0067,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6423,302281,"Egyptian, Balkan","an ethnic minority (recognized community) of Kosovo, Macedonia, Albania, Serbia, and Montenegro",C0008,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6424,302287,Eka,"a Yi subgroup of China, Yunnan province",C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6425,302293,Ekin,"a dialect subgroup of Ejagham (etu), a language of Nigeria",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6426,302294,Ekonda,"a dialect sub-group of Mongo (lol), a language of Democratic Republic of the Congo",C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6427,302312,Embu,"a dialect subgroup of Kiembu (ebu), a language of Kenya",C0268,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6428,302313,Emerilon,a people of French Guiana,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6429,302315,Emilian,a people of Italy,C0098,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6430,302317,Emok,a people of Paraguay,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6431,302320,En,"a people of Vietnam, Cao Bang Province, Noi Thon village",C0207,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6432,302323,Endo,"a dialect subgroup of Markweeta (enb), a language of Kenya",C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6433,302329,Enim,"a dialect subgroup of Central Malay (pse), a language of Indonesia",C0160,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6434,302331,Enlhet,a people of Paraguay,C0083,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6435,302332,Enn,"a dialect sub-group of Parauk (prk), a language of Myanmar",C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6436,302333,Enneqor,"a dialect subgroup of Silt'e (stv), a language of Ethiopia",C0068,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6437,302337,Enwang,"a people of Nigeria: Akwa Ibom state, Mbo LGA",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6438,302338,Enxet,a people of Paraguay,C0083,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6439,302340,Epera,an indigenous community of Ecuador,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6440,302345,Erenga,a Tama-speaking people of Sudan and Chad,C0175,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6441,302349,Eritrean,a diaspora people of Eritrean nationality but uncertain ethnicity,C0013,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6442,302354,Erzgebirgish,"a dialect subgroup of German (deu), a language of Germany",C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6443,302360,Estonian,a people of Estonia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6444,302361,Esulalu,"a dialect subgroup of Jola-Kasa (csk), a language of Senegal",C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6445,302364,Eton (Cameroon),"a people of Cameroon, Center Province, most of Lekie Division",C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6446,302365,Eton (Vanuatu),"an indigenous people of Vanuatu, southeast Efate Island, Eton, Pang Pang, surrounding villages",C0227,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6447,302367,Etulo,an ethnic group living today in Kwara State in Nigeria,C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6448,302368,Eunda,a tribal subgroup of Owambo in Namibia,C0264,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6449,302369,Eurafrican,a people of mixed European and African descent in Africa,C0173,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6450,302370,Eurasian,a people of mixed European and Asian descent,C0171,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6451,302371,Euronesian,"a people of mixed European and Polynesian, Melanesian or Micronesian descent",C0170,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6452,302372,European,a diaspora people of European nationality,C0012,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6453,302377,Ewe,"a dominant ethnic group of Togo, Benin, and Ghana in West Africa",C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6454,302379,Ewondo,"a subgroup of the Betis (themselves part of the Fang-Pahouin conglomeration of peoples), one of the dominant ethnic groups in Cameroon",C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6455,302380,Extremaduran,"a people of Spain, Extremadura Autonomous Region",C0202,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6456,302381,Eyak,"a people of the United States, Alaska, mouth of the Copper River",C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6457,302382,Ezaa,a subgroup of the Igbo people of southern and southeastern Nigeria,C0095,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6458,302386,Faeroe Islander,a people of Faroe Islands,C0190,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6459,302389,Faifi,a people of Saudi Arabia,C0068,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6460,302391,Fala,a people of Spain,C0202,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6461,302393,Falkland Islander,a people of the Falkland Islands,C0012,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6462,302395,Falor,a people of Senegal,C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6463,302399,Fang (Cameroon),"an indigenous people of Cameroon, North West Province, Menchum Division, Wum Subdivision, northeast of Wum, Fang village",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6464,302400,Fang (Equatorial Guinea),a people of Equatorial Guinea and Gabon,C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6465,302402,Fanter,a people of Norway,C0279,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6466,302406,Farsiwan,a designation for Persian-speakers in Afghanistan,C0179,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6467,302411,Felup,"a people of Guinea-Bissau, northwest corner, San Domingo District",C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6468,302412,Fernandino Creole,"an indigenous people of Equatorial Guinea, north central Bioko Island, Fernando Po, 6 communities in Malabo area: Musola, Las Palmas, Sampaca, Basupu, Fiston, Balveri de Cristo Rey",C0173,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6469,302415,Fijian,a people of Fiji,C0069,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6470,302418,Finnish,a people of Finland,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6471,302425,Fjaalib,"a dialect subgroup of Balanta-Ganja (bjt), a language of Senegal",C0024,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6472,302427,Fleming,a people of Belgium,C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6473,302428,Fly Taal,a people of South Africa,C0173,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6474,302445,French,a people of France,C0076,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6475,302446,Frisian,a people of Germany and the Netherlands,C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6476,302447,Friulian,"a people of Italy, northeast and adjacent areas, north Friuli-Venezia-Giulia, Austrian Province borders of Corinthia and Republic of Slovenia",C0098,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6477,302449,Fulanke,"a people of Mali, Kita area",C0127,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6478,302454,Fungom,"a dialect subgroup of Mmen (bfm), a language of Cameroon",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6479,302462,Fwe,a people of Namibia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6480,302467,Gaaliin,a tribal subgroup of Baggara in northern Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6481,302470,Gaba (Kaapa),"a dialect subgroup of Gawwada (gwd), a language of Ethiopia",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6482,302472,Gabaka-Ntshori,"a dialect subgroup of Tsoa (hio), a language of Botswana",C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6483,302475,Gabonese,a diaspora people of Gabonese nationality,C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6484,302477,Gabrielino-Tongva,"a native Amerindian tribe who originally inhabited the Los Angeles Basin and the Southern Channel Islands, an area covering approximately 4,000 square miles",C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6485,302493,Gaduwa,"a dialect subgroup of Zulgo-Gemzek (gnd), a language of Cameroon",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6486,302496,Gagre,a people of Pakistan,C0333,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6487,302497,Gagu,a people of Côte d'Ivoire,C0184,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6488,302507,Gajal,"a Turkic subgroup, closely related to the Gagauz",C0221,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6489,302514,Galela,"a people of Indonesia (Maluku), north Maluku, Galela Bay, north of Tobelo to northern tip of Halmahera; Morotai Island except southeast quadrant; Gunage and Moari islands near Kayoa, Bacan, Obi, scattered along the southwest coast of Halmaher",C0131,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6490,302515,Galeshi,"a dialect subgroup of Gilaki (glk), a language of Iran",C0179,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6491,302518,Galician,a people of Spain,C0202,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6492,302521,Gallo,"a dialect sub-group of French (fra), a language of France",C0076,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6493,302523,Galoli,"a people native to East Timor, north coast between Mambae and Makasae, Laklo, Manatutu, Laleia, and We-Masin, Wetar Island",C0217,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6494,302524,Galong,"a dialect subgroup  of Adi (adi), a language of India, Arunachal Pradesh",C0216,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6495,302525,Galwa,"a dialect sub-group of Myene (mye), a language of Gabon",C0271,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6496,302528,Gamargu,"a dialect subgroup of Wandala (mfi), a language of Cameroon",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6497,302529,Gambian,a diaspora people group of Gambian nationality,C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6498,302533,Gamkonora,"a people of Indonesia (Maluku), north Maluku, north Halmahera, a few coastal villages south of the Ibu area",C0131,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6499,302537,Ganadi,"a dialect subgroup of Shua (shg), a language of Botswana",C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6500,302541,Ganang,"an indigenous people of Nigeria, Plateau state, Gashish Kuk village area, Nye and Iny settlements, southeast of Jos, beyond Kura falls",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6501,302556,Gangam,a people of Togo,C0087,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6502,302564,Ganjule,"a dialect subgroup of Kachama-Ganjule (kcx), a language of Ethiopia",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6503,302572,Gao,"a people of the Solomon Islands; Isabel province, Central Isabel Island, Tausese southeast to Floakora Point, primarily in Poro",C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6504,302596,Gascon,"a dialect sub-group of Occitan (oci), a language of France",C0076,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6505,302604,Gaviao,a Southern Amerindian people of Brazil,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6506,302606,Gawamaa,a tribal subgroup of Baggara in northern Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6507,302609,Gawar-Bati,"a people of Afghanistan, Kunar Valley",C0159,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6508,302613,Gayil,"an indigenous people of Ethiopia, southwest, South Omo zone, Southern Nations, Nationalities and Peoples Regional State (SNNPR), North Aari Wereda",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6509,302617,Gbadi,"a dialect subgroup of Gagnoa Bete (btg), a language of Côte d'Ivoire",C0112,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6510,302619,Gbanu,"a dialect of Gbaya (gba), a macrolanguage of Central African Republic",C0003,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6511,302622,Gbati-Ri,"a dialect sub-group of Nyanga-li (nyc), a language of Democratic Republic of the Congo",C0260,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6512,302626,Gbeeka,"a dialect subgroup of Konyanka Maninka, a language of Guinea",C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6513,302628,Gbessi,"a people of Benin, Atlantic Province, Kpomasse, Alada, and Tori-Bossito Subprefectures, individual and mixed villages; Mono Province, Bopa Subprefecture along Lake Aheme",C0173,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6514,302629,Gbi,"a dialect subgroup of West Central (bbp), a language of Central African Republic",C0003,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6515,302632,Gciriku,a people of Namibia,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6516,302647,Georgian,a people of Georgia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6517,302651,Gergere,"a dialect subgroup of Gawwada (gwd), a language of Ethiopia",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6518,302652,German,a people of Germany,C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6519,302658,Ghadames,a people of Libya,C0045,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6520,302670,Gharmi,a people of Tajikistan,C0211,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6521,302690,Gibraltarian,"a people group of Gibraltar, a British overseas territory located near the southernmost tip of the Iberian Peninsula at the entrance to the Mediterranean sea",C0202,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6522,302701,Gimma,a sub-group of the Jaaliyin Arab (also known as the Gaalin),C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6523,302706,Gio,"a dialect subgroup of Dan (dnj), a language of Cote d'Ivoire",C0134,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6524,302713,Gisamjang,"a dialect subgroup of Datooga (tcc), a language of Tanzania",C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6525,302739,Gogot,"a dialect subgroup of Kistane (gru), a language of Ethiopia",C0068,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6526,302740,Gok,"a dialect subgroup of South Central Dinka (dib), a language of South Sudan",C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6527,302750,Gollango,"a dialect subgroup of Gawwada (gwd), a language of Ethiopia",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6528,302751,Golo,"a dialect subgroup of West Central (bbp), a language of Central African Republic",C0003,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6529,302752,Golog,an ethnogeographic subgroup of Amdo Tibetans of China,C0216,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6530,302757,Gonedauan,a people of Fiji,C0069,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6531,302759,Gongla,"a dialect subgroup of Mumuye (mzm), a language of Nigeria",C0003,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6532,302767,Gorani,"a south Slavic ethnic group inhabiting the Gora region of the Balkans, located at the triangle between Albania, Kosovo and Macedonia",C0195,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6533,302769,Gori,"a people of Chad, Moyen-Chari region, Barh Koh region, between Korbol and Dik",C0003,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6534,302773,Gorontalo,a people of Indonesia (Sulawesi),C0081,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6535,302774,Gorose,"a dialect subgroup of Gawwada (gwd), a language of Ethiopia",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6536,302791,Grangali,"a people of Afghanistan, Grangali and Zemiaki, Pech River south side at Kandai, 2 small valleys; Nangalami in Ningalam village where Waigal and Pech rivers meet",C0159,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6537,302794,Greek,a people of Greece and Cyprus,C0082,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6538,302795,Grenadian,a people of Grenada,C0254,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6539,302797,Griqua,a people of South Africa,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6540,302798,Grishun,"a dialect subgroup of Romansh (roh), a language of Switzerland",C0280,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6541,302800,Gronings,a people of Netherlands,C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6542,302801,Guadeloupean,a people of Guadeloupe,C0337,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6543,302810,Guanaca,"an indigenous people of Colombia, located in the municipality of Inza, Tierradentro region, in the east of the department of Cauca",C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6544,302812,Guarani,a Southern Amerindian people of Bolivia and Paraguay,C0083,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6545,302815,Guatemalan,a people of Guatemala,C0093,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6546,302817,Guatuso,a people of Costa Rica,C0165,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6547,302819,Guaymi,a Southern Amerindian people of Panama,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6548,302832,Guere,a people of Cote d’Ivoire,C0112,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6549,302836,Guhayna,a major sub-group of Arabs who live in the White Nile area of Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6550,302837,"Guhjali, Wakhi",a people of Pakistan,C0211,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6551,302841,Guinean,a diaspora people of Guinean nationality,C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6552,302843,Gujar,an ethnocultural community of India and Pakistan,C0342,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6553,302845,Guji,a dialect subgroup of the Borana-Arsi-Guji Oromo,C0164,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6554,302855,Gullah,"an indigenous people of the United States; descendants of African slaves, the Gullah today live mostly on the remote barrier islands of South Carolina and Georgia",C0254,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6555,302856,Gulud,"a dialect subgroup of Katla (kcr), a language of Sudan",C0156,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6556,302860,Gumatj,an aboriginal people of Australia,C0001,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6557,302865,Gundi (Central African Republic),"a people of Central African Republic, Nola Subprefecture, south and east of Nola",C0184,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6558,302868,Gunian,an indigenous people of Australia,C0001,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6559,302884,Gurinji,"a people of Australia, Northern Territory, Victoria River and Wave Hill, Kalkaringi",C0001,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6560,302893,Gurung,an ethnocultural community of India and Nepal,C0282,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6561,302897,Gusilay,"a people of Senegal, Tionk Essil village, between Tendouck and Mlomp-North",C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6562,302899,Guyanese,a people of Guyana,C0254,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6563,302900,Gwa,"a people of Nigeria, Bauchi state, Toro LGA",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6564,302901,"Gwa, Mbato","a people of Côte d’Ivoire, Southern Department, Petit Alepe Subprefecture",C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6565,302908,Gwi,a people of Botswana,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6566,302910,Gxana,a people of Botswana,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6567,302918,Habu,a people of Timor-Leste,C0217,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6568,302921,Hadendoa,a dialect subgroup of the Bedawiyet (bej) language of Sudan,C0042,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6569,302931,Haitian,a people of Haiti,C0337,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6570,302942,Halang,an Austroasiatic people of Vietnam,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6571,302945,Halebi,a dialect sub-group of Domari,C0278,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6572,302957,Hamar,"an ethnic group in the larger cluster of Kawahlas, who themselves are members of the Juhayna Arabs of Sudan",C0013,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6573,302958,Hamba,"a dialect subgroup of Nkutu (nkw), a language of Democratic Republic of the Congo",C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6574,302963,Hamtik,"a dialect subgroup of Kinaray-a (krj), a language of the Philippines",C0072,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6575,302968,Handa,a people of Botswana,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6576,302980,Haoni,an ethnic group of China,C0089,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6577,302989,Haroi,"a people of Vietnam, Binh Dinh, Phu Yen provinces",C0064,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6578,302990,Harratine,a people of Morocco,C0014,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6579,302991,Harso,"a dialect subgroup of Gawwada (gwd), a language of Ethiopia",C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6580,302995,Hasania,a tribal subgroup of seminomadic Baggara Arabs living on the White Nile above Khartoum,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6581,303001,Hausa,a people of Niger and Nigeria,C0090,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6582,303004,Hawawir,a tribal subgroup of seminomadic Baggara Arabs in northern Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6583,303009,Hdzanggur,a sub-group of Amdo Tibetans,C0216,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
